Waterbody_ID,SI_ID,Effort,Fish_Number,Trophic_Category,Taxonomic_ID_Code,Taxonomic_ID_Text,FLEN,TLEN,RWT,d13C,d13C_corr,d15N,CN_Ratio,Source_Project_for_Data,Source_Organization_or_Individual,Date.of.Primary,Area,Depmax,Depmn,Secchi_Spr,TDS,DD5_8110,MAT_8110,pLittoral,Max_surface_Temp,Thermo_Obs,Thermo_Pred,Hypo_Space_Vol_obs,Hypo_Space_Vol_pred,TP,pH,Conductivity,SppRichness,pArea_epi,TOHA,DistancetoRoad..km.,Strahler,Shreve,MeanElev,Number.AIS.spp,AIS.Name,DIC,DOC,Precip,Julian_Day,mean_d13C_zp,std_d13C_zp,mean_d13C_zp_corr,std_d13C_zp_corr,mean_d15N_zp,std_d15N_zp,mean_d13C_mu,std_d13C_mu,mean_d13C_mu_corr,std_d13C_mu_corr,mean_d15N_mu,std_d15N_mu,mean_d13C_sn,std_d13C_sn,mean_d13C_sn_corr,std_d13C_sn_corr,mean_d15N_sn,std_d15N_sn,mean_d13C_ma,std_d13C_ma,mean_d13C_ma_corr,std_d13C_ma_corr,mean_d15N_ma,std_d15N_ma,mean_d13C_am,std_d13C_am,mean_d13C_am_corr,std_d13C_am_corr,mean_d15N_am,std_d15N_am,mean_d13C_ca,std_d13C_ca,mean_d13C_ca_corr,std_d13C_ca_corr,mean_d15N_ca,std_d15N_ca,mean_d13C_in,std_d13C_in,mean_d13C_in_corr,std_d13C_in_corr,mean_d15N_in,std_d15N_in
17-6187-49397,BAS038,NA,NA,LFF,331,YellowPerch,120,NA,NA,-27.57,-27.57,12.78,3.24,BSM_Project,OMNRF_and_Lauren_Jarvis,10-Sep-12,550,9.1,3.4,6.8,191.808,2008,6.9,0.707,23.299,NA,7.019573454,NA,< 0.01,7.7,8.1,288,14,0.915750287,0.000554314,0.74,4,32,252,1,Zebra mussel ,33.4,5.9,1006,253,-32.82,NA,-27.329,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17-6187-49397,BAS039,NA,NA,LFF,331,YellowPerch,120,NA,NA,-28.03,-28.03,14.12,3.16,BSM_Project,OMNRF_and_Lauren_Jarvis,10-Sep-12,550,9.1,3.4,6.8,191.808,2008,6.9,0.707,23.299,NA,7.019573454,NA,< 0.01,7.7,8.1,288,14,0.915750287,0.000554314,0.74,4,32,252,1,Zebra mussel ,33.4,5.9,1006,253,-32.82,NA,-27.329,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17-6187-49397,BAS040,NA,NA,LFF,331,YellowPerch,120,NA,NA,-28.4,-28.4,12.88,3.3,BSM_Project,OMNRF_and_Lauren_Jarvis,10-Sep-12,550,9.1,3.4,6.8,191.808,2008,6.9,0.707,23.299,NA,7.019573454,NA,< 0.01,7.7,8.1,288,14,0.915750287,0.000554314,0.74,4,32,252,1,Zebra mussel ,33.4,5.9,1006,253,-32.82,NA,-27.329,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17-6187-49397,BAS041,NA,NA,PELAGIC,zooplankton,zooplankton,NA,NA,NA,-32.82,-27.329,7.3,8.9,BSM_Project,OMNRF_and_Lauren_Jarvis,10-Sep-12,550,9.1,3.4,6.8,191.808,2008,6.9,0.707,23.299,NA,7.019573454,NA,< 0.01,7.7,8.1,288,14,0.915750287,0.000554314,0.74,4,32,252,1,Zebra mussel ,33.4,5.9,1006,253,-32.82,NA,-27.329,NA,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC001,1,2,LFF,331,YellowPerch,269,281,250,-22.52,-22.52,8.37,3.17,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC002,1,3,LFF,331,YellowPerch,248,259,190,-23.42,-23.42,8.63,3.25,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC003,1,4,LFF,331,YellowPerch,260,270,290,-22.85,-22.85,9.13,3.2,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC004,1,6,LFF,331,YellowPerch,232,243,185,-23.68,-23.68,8.6,3.17,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC005,1,7,LFF,331,YellowPerch,207,216,115,-24.04,-24.04,8.9,3.25,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC009,2,NA,PFF,93,Cisco,64,NA,NA,-31.53,-31.53,10.49,3.32,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC010,2,NA,PFF,93,Cisco,58,NA,NA,-31.34,-31.34,10.45,3.37,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC011,2,NA,PFF,93,Cisco,62,NA,NA,-31.55,-31.55,10.55,3.29,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC012,2,NA,PFF,93,Cisco,62,NA,NA,-31.34,-31.34,10.4,3.36,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC013,2,NA,PFF,93,Cisco,59,NA,NA,-31.83,-31.83,10.59,3.22,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC014,3,1,PRED,131,NorthernPike,467,500,620,-29.67,-29.67,11.76,3.07,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC015A,3,2,PRED,131,NorthernPike,902,953,5600,-27.3,-27.3,12.46,3.05,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC016,3,8,PRED,334,Walleye,631,661,2850,-28.72,-28.72,13.22,3.17,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC017,3,9,PRED,334,Walleye,433,459,860,-28.25,-28.25,13.54,3.1,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC018,3,10,PRED,334,Walleye,353,375,545,-27.98,-27.98,12.23,3.08,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC019,3,11,PRED,334,Walleye,345,367,500,-27.89,-27.89,12.63,3.08,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC020,3,12,PRED,334,Walleye,353,373,465,-28.01,-28.01,12.6,3.14,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC021,3,13,PRED,334,Walleye,352,374,450,-28.37,-28.37,13.03,3.12,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC022,3,14,PRED,334,Walleye,333,354,430,-27.83,-27.83,12.56,3.11,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC023,3,15,PRED,316,SmallmouthBass,381,402,950,-29.41,-29.41,12.11,3.33,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC024,3,16,PRED,316,SmallmouthBass,297,315,460,-29.47,-29.47,12.15,3.14,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC025,3,17,PRED,317,LargemouthBass,325,342,600,-28.29,-28.29,11.82,3.06,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC026,3,18,PRED,317,LargemouthBass,298,311,420,-29.14,-29.14,12.64,3.09,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC027,3,19,PRED,317,LargemouthBass,273,287,340,-29.5,-29.5,12.71,3.04,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC028A,3,20,PRED,317,LargemouthBass,282,291,370,-28.91,-28.91,11.98,3.08,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC029,3,21,PRED,317,LargemouthBass,261,275,290,-28.27,-28.27,12.88,3.15,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC038,5,2,PRED,334,Walleye,218,233,110,-27.15,-27.15,11.22,3.21,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC039,5,3,PRED,334,Walleye,233,249,140,-28.42,-28.42,12.01,3.22,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC041,5,12,PRED,316,SmallmouthBass,399,422,920,-24.62,-24.62,9.76,3.17,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC042,7,4,PRED,131,NorthernPike,716,752,2200,-28.1,-28.1,12.72,3.12,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC050,9,1,PRED,334,Walleye,494,526,1400,-28.88,-28.88,14.1,3.13,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC054,10,12,PRED,316,SmallmouthBass,364,386,840,-29.89,-29.547,11.83,3.7,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18-3490-49540,BIGC055,10,13,PRED,316,SmallmouthBass,350,370,710,-28.52,-28.52,11.63,3.4,BSM_Project,OMNRF_and_Lauren_Jarvis,5-Jul-10,323,19.5,7.7,7.3,145.188,2052,6.6,0.387,23.361,6,7.946179353,0.446862743,0.31398421,5.6,7.99,218,16,0.551609551,1.869270641,0.44,4,35,197,1,Zebra mussel ,6,4.7,953,185,-32.44,NA,-29.3646,NA,6.62,NA,-31.948,2.033315027,-31.26444,2.327806444,5.26,0.605516309,-27.965,2.580939751,-26.9884,2.006910466,7.1,0.636396103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
